"Quarter","HB","HBQF","HBName","HBNameQF","ADPName","ADPNameQF","ServiceType","ServiceTypeQF","SubstanceType","SubstanceTypeQF","Measure","Waited_1_week_or_less","Waited_more_than_1_week_but_within_2_weeks","Waited_more_than_2_week_but_within_3_weeks","Waited_more_than_3_week_but_within_4_weeks","Waited_more_than_4_week_but_within_8_weeks","Waited_more_than_8_week_but_within_12_weeks","Waited_more_than_12_week_but_within_26_weeks","Waited_more_than_26_week_but_within_52_weeks","Waited_more_than_52_week","LDP_standard_waited_3_weeks_or_less","LDP_standard_waited_more_than_3_weeks","Median_length_of_wait_days"
"Q2 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Co-dependency","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q3 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Co-dependency","","Number",42,6,2,0,1,0,0,0,0,50,1,2
"Q3 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Co-dependency","","Number",0,1,0,0,1,0,0,0,0,1,1,21
"Q4 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Co-dependency","","Number",33,8,4,1,4,0,0,0,0,45,5,6
"Q4 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Co-dependency","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2023/2024","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Drug","","Number",227,56,16,6,2,0,0,0,0,299,8,3
"Q4 2023/2024","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Drug","","Number",6,0,0,0,0,0,0,0,0,6,0,0
"Q1 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Drug","","Number",217,46,9,3,5,0,0,0,0,272,8,2
"Q1 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Drug","","Number",10,0,0,0,0,0,1,0,0,10,1,0
"Q2 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Drug","","Number",246,66,14,6,4,2,0,0,0,326,12,3
"Q2 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Drug","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q3 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Drug","","Number",222,62,17,6,0,0,0,0,0,301,6,3
"Q3 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Drug","","Number",4,0,0,0,1,0,0,0,0,4,1,0
"Q4 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Community-based service","","Drug","","Number",238,49,16,4,7,0,0,0,0,303,11,3
"Q4 2024/2025","S08000020","","NHS Grampian","","All NHS Grampian ADPs","d","Prison-based service","","Drug","","Number",3,1,0,0,0,0,0,0,0,4,0,4
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Number",708,249,186,74,24,0,0,0,0,1143,98,6
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Number",8,0,0,0,0,0,0,0,0,8,0,1
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Number",2,0,0,0,0,0,0,0,0,2,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Number",660,273,186,61,19,0,0,0,0,1119,80,7
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Number",16,0,0,0,0,0,0,0,0,16,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Number",3,0,0,0,0,0,0,0,0,3,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Number",706,295,162,49,20,1,0,0,0,1163,70,7
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Number",46,0,0,0,0,0,0,0,0,46,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Number",651,269,130,73,13,0,1,0,0,1050,87,6
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Number",29,0,0,0,0,0,0,0,0,29,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Number",5,0,0,0,0,0,0,0,0,5,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Number",609,265,118,90,67,3,2,0,0,992,162,7
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Number",5,0,0,0,0,0,0,0,0,5,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Number",1,0,0,0,1,0,0,0,0,1,1,21.5
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Number",1448,444,279,99,47,1,0,0,0,2171,147,5
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Number",9,0,0,0,0,0,0,0,0,9,0,1
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Number",59,0,2,0,1,1,0,0,0,61,2,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Number",1434,442,279,106,39,2,0,0,2,2155,149,5
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Number",20,0,0,0,0,0,0,0,0,20,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Number",66,0,0,0,0,1,0,0,0,66,1,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Number",1491,511,230,82,35,3,0,0,0,2232,120,5
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Number",56,1,0,0,0,0,0,0,0,57,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Number",69,0,3,0,0,0,0,0,0,72,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Number",1406,467,201,87,22,0,1,0,0,2074,110,5
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Number",40,0,0,0,0,0,0,0,0,40,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Number",58,3,3,0,1,0,0,0,0,64,1,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Number",1339,483,187,113,92,5,2,0,0,2009,212,6
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Number",5,0,0,0,0,0,0,0,0,5,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Number",63,1,1,1,1,0,0,0,0,65,2,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Number",211,78,43,16,10,0,0,0,0,332,26,6
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Number",24,0,0,0,0,0,0,0,0,24,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Number",228,78,41,21,16,1,0,0,0,347,38,5
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Number",3,0,0,0,0,0,0,0,0,3,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Number",12,0,0,0,0,0,0,0,0,12,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Number",237,91,33,26,11,2,0,0,0,361,39,6
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Number",4,0,0,0,0,0,0,0,0,4,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Number",23,0,0,0,0,0,0,0,0,23,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Number",238,92,43,7,6,0,0,0,0,373,13,6
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Number",3,0,0,0,0,0,0,0,0,3,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Number",16,1,0,0,0,0,0,0,0,17,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Number",206,71,30,11,17,1,0,0,0,307,29,6
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Number",21,0,0,1,0,0,0,0,0,21,1,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Number",529,117,50,9,13,1,0,0,0,696,23,2
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Number",33,0,2,0,1,1,0,0,0,35,2,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Number",546,91,52,24,4,1,0,0,2,689,31,2
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Number",51,0,0,0,0,1,0,0,0,51,1,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Number",548,125,35,7,4,0,0,0,0,708,11,2
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Number",6,1,0,0,0,0,0,0,0,7,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Number",45,0,3,0,0,0,0,0,0,48,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Number",517,106,28,7,3,0,0,0,0,651,10,2
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Number",8,0,0,0,0,0,0,0,0,8,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Number",37,2,3,0,1,0,0,0,0,42,1,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Number",524,147,39,12,8,1,0,0,0,710,21,3
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Number",41,1,1,0,0,0,0,0,0,43,0,0
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Number",83,14,9,7,11,2,1,3,0,106,24,4
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Number",1,0,0,1,0,0,0,0,0,1,1,12.5
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Number",78,14,15,4,3,0,1,0,0,107,8,2
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Number",71,8,3,6,20,5,7,0,0,82,38,6
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Number",85,33,8,1,4,2,4,4,0,126,15,5
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Number",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Number",90,18,10,6,4,3,3,6,0,118,22,4
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Number",0,0,0,0,1,0,0,0,0,0,1,41
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Number",172,26,12,9,12,3,1,3,0,210,28,3
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Number",4,1,0,2,1,0,0,0,0,5,3,7
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Number",169,21,20,11,11,7,1,0,1,210,31,1
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Number",6,0,0,1,1,0,0,0,0,6,2,1
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Number",135,15,8,10,23,18,10,0,0,158,61,4
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Number",6,0,0,0,0,0,0,0,0,6,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Number",153,43,16,2,6,4,8,4,0,212,24,4
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Number",4,0,0,0,0,1,0,0,0,4,1,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Number",157,28,12,7,5,3,4,8,1,197,28,3
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Number",7,0,0,0,3,0,0,0,0,7,3,0
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Number",12,3,0,0,0,0,0,0,0,15,0,4
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Number",0,1,0,1,0,0,0,0,0,1,1,17.5
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Number",29,1,2,1,3,2,0,0,0,32,6,1
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Number",5,0,0,1,1,0,0,0,0,5,2,2
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Number",29,2,1,0,1,0,1,0,0,32,2,0
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Number",2,0,0,0,0,0,0,0,0,2,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Number",13,3,2,1,1,1,0,0,0,18,3,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Number",2,0,0,0,0,0,0,0,0,2,0,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Number",21,2,0,1,0,0,1,0,0,23,2,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Number",3,0,0,0,1,0,0,0,0,3,1,0
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Number",77,9,3,2,1,1,0,0,0,89,4,2
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Number",3,0,0,0,1,0,0,0,0,3,1,4
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Number",62,6,3,6,5,5,0,0,1,71,17,1
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Number",1,0,0,0,0,0,0,0,0,1,0,0
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Number",35,5,4,4,2,13,2,0,0,44,21,5
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Number",4,0,0,0,0,0,0,0,0,4,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Number",55,7,6,0,1,1,4,0,0,68,6,4.5
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Number",2,0,0,0,0,1,0,0,0,2,1,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Number",46,8,2,0,1,0,0,2,1,56,4,2.5
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Number",4,0,0,0,1,0,0,0,0,4,1,0
